SYMBOL	GSM629719	GSM629721	GSM629723	GSM629726	GSM629728	GSM629730	GSM629732	GSM629722	GSM629724	GSM629725	GSM629727	GSM629729	GSM629735
NMT2	6.23487464725	5.88410942375	5.19709472825	5.19653973225	5.4243821945	5.85995449725	6.138213306999999	7.0408570665	6.301384529250001	5.209054131499999	6.99543440425	6.0274470854999995	7.068509213
NMU	7.483633267	6.563775242	4.878692471	4.799797275	5.1138779969999995	7.4562097860000005	5.384975432999999	7.625668516	8.027575274	6.17082044	7.041593224	7.507700067000001	7.555878637
NNAT	6.16260298	5.950783332	7.345457081	6.312794182	5.866185035	6.101068664	5.896783414	5.7186895820000005	5.496975935	6.243501655	5.6538289729999995	5.40537058	6.002119637000001
NNT	6.62046888	5.379038796	5.1511098205	5.158127427	4.9127595475	6.124638177	6.176497249500001	7.3327122925	6.2684702245	6.8488121865	7.091950558000001	6.172304049499999	7.40643194
NOC2L	7.6049188889999995	7.508172265	7.65879179	7.860753932000001	7.660368318	7.146467707	7.09579783	6.897142468999999	7.002614977	7.259220091	6.820925396	6.816864974	6.896029932
NOC3L	8.062834375	7.043690152999999	5.927576586	7.0333176989999995	6.66689688	7.43854744	8.202056068	8.354518072000001	7.817623301	7.270132717999999	8.259848737999999	7.840709003	8.41497228
NOC4L	7.531450512	7.509704165	7.637176064	7.9674126329999995	8.010112206	7.294234004	6.866281036	7.031702038	6.848838317	7.012201127000001	7.470170818	6.999447534	7.197297244
NOD1	7.273506243	7.94316554	7.800746449	7.472932639	7.990088087	7.908694675	7.806859293	7.27607302	7.999088714	7.4070627060000005	7.24916365	8.012226841	7.161769755
NOD2	5.10008348	5.179325921	5.365339087	5.377099593	4.583860984	5.564358801	4.032863543	7.013086225	6.287820276000001	5.78825735	6.848358802000001	6.306940227	6.431213669
NOL11	9.498749919	8.106494009	7.219546026000001	7.962492757000001	7.915515485	8.552507675	9.053212519	9.459483986	9.008070731	8.724477161	9.441084935	8.933335794	9.42319983
NOL12	7.763872492	7.617307831333332	7.955078996	7.978224872999999	7.806076897666666	7.446559348666667	6.915015680333333	7.397213088	6.959196235333333	7.4992794253333335	7.2917397306666665	6.944219362666668	7.475046411666667
NOL3	6.5838306693333335	6.701929546666666	7.144776594666666	6.768635011333333	6.764289990000001	6.389844528666667	6.250066232666666	6.946105057666666	6.5217572320000015	6.9299467276666675	6.783207632666667	6.488065757666667	6.950424159000001
NOL6	7.667421115	7.237483129	7.090204204	7.773806327999999	7.110607495	6.63421424	6.380179785	6.63808036	6.6551471829999995	6.589960316	6.553624849	6.294363802	6.801877929
NOL7	8.872671343999999	8.549282618666666	7.756764638333334	8.063347777333332	8.230181104	8.645797826666668	8.780001589	9.093823217999999	9.009085638333334	9.205952527666666	9.171912434333333	8.858799737333333	9.184358852333334
NOL8	8.800572272	6.687131689	5.959347118999999	7.409880981000001	7.147975484	8.046323936	8.679906353	9.129782347999999	8.875313531	8.823529029	9.186586257	8.849787751000001	9.134412148
NOL9	9.327438772999999	9.076804759	8.720071231	8.9573202	8.855196996	8.678505035	8.56566061	8.549268937999999	8.503984441	8.639785427	8.484931287	8.234043527999999	8.646006522999999
NOLC1	8.801090430666667	7.596811806333332	6.97657365	8.027051941333333	6.969981393333334	7.475816478666666	7.236949077000001	7.878929909666667	7.380667991	7.657791972000001	7.764579286666667	7.352200041333333	7.925074082666666
NONO	9.267170012000001	9.090660546	9.426391241	9.179295522666667	9.548970064999999	9.206067343666666	9.288296700000002	9.422294762	9.084083479666667	8.732310242666665	8.994126615333334	9.045003734	9.223680736666667
NOP10	11.61766701	11.30459138	11.58471931	11.30954185	10.84582426	11.41546341	10.782428900000001	11.64445894	10.80698233	11.60362379	11.67138529	11.10950061	11.65268365
NOP14	8.960446753	8.572345156	7.560599516	8.53936433	7.849576805	7.853794249	7.470622306	7.91031817	7.595916849	7.511850616	8.199324819	7.780500926	8.137889293999999
NOP14-AS1	5.926773693	5.9201865085000005	5.974510725	5.8400098709999995	5.450238207	5.3232730815	5.4076149725	5.2904474265	5.1139625115000005	5.493211881500001	5.3871362915	5.3049785555	5.242768680999999
NOP16	7.21980862475	6.75375840675	6.894652941	6.971057083750001	6.62147379475	6.630234700000001	6.0822806410000005	6.78234598275	6.32600022025	6.8793346817500005	6.78827300925	6.380475459	6.840712760500001
NOP2	8.384578913	7.961529456	7.428201106	8.346487842	7.206777224	7.713037902999999	7.226109328	7.201162902	6.788632542	7.38341226	7.2609015	7.045235667	7.452866141
NOS1	5.0347436325	5.129127445	5.155321903	4.7319117225	4.8754443455	4.705157680999999	4.7023999805	4.5862557125	4.9983376085	4.8682874495	4.709658112	4.794706986	4.743478287
NOS1AP	5.2991476969999995	5.55401559	6.022395382000001	5.5446213129999995	5.435932741	5.420555657	5.366141518	5.25189151	5.468931754	5.249913277	5.190179775	5.562526031	5.28310909
NOS2	5.434127907000001	4.842696195	4.878692471	5.0162949789999995	5.24068822	4.801965536	4.829305045	4.383375742	4.629712085	4.791779839	4.487911025	4.757700306	4.451098867
NOS3	5.876532761	6.200595374	6.484605612	6.400010765	6.793277614	6.482784196	5.778455739	5.006436353	4.328925152	5.818776365	5.079321816	4.947136665	4.727700509
NOSIP	9.11074027	9.354937117999999	9.709460347	9.671537029	9.594181315	8.933252732	8.792118379	8.50819194	9.008909745	8.513466726	8.417433311	8.96161934	8.598159257999999
NOTCH1	8.23674356	8.359326001	8.069411768	8.452393338	7.741679634	8.052326048	7.355903057999999	7.746093538999999	7.860097522999999	8.138073511	7.803748012000001	7.81295239	7.801249267999999
NOTCH2	7.8153101925	7.789872832	7.50554019975	8.0803111795	7.778632293499999	7.84820695275	8.51483649	8.31905971175	8.00503689	7.9367474612499995	8.1649830875	8.089055035	8.1968637805
NOTCH2NL	9.938537846000001	9.119175552	8.473371054	8.638081141	9.122345163	9.554718165	10.58100393	11.00683434	10.75260411	10.45279186	11.18188971	10.44808817	10.94490501
NOTCH3	6.889148882999999	7.351677114000001	7.180628883999999	7.630231747999999	7.735149894000001	7.199618416	7.257089349999999	6.322134441	6.110112288	6.7432718475	6.3307419005	6.100774147000001	6.289410815
NOTCH4	6.818947297999999	8.123917922	7.698083857	8.05154526	7.87251115	7.97243719	7.123054807000001	6.476241438	5.7167311320000005	7.164675757	6.576373134	5.609509087999999	6.441511075
NOV	5.109980152	6.1229161385	5.8147462075	6.1051740835	5.9505180115	7.441475013	7.455390402500001	9.383878017499999	5.885990834999999	6.485123208	8.8995441275	5.6286350205	9.073953105000001
NOVA1	6.087420813	6.219647116	6.045027577000001	5.651304914	6.509555561	6.100805887999999	7.150614391	6.260708771	5.19305135	5.720035489	6.260290717	4.689099172	6.367923257999999
NOVA2	6.175620472	6.478387217000001	7.165260823	6.767509473	6.948550061000001	6.70528628	6.555898784	6.419773856	6.154246023	6.390931854	6.492012943	6.28947568	6.054733597
NOX1	5.0490131064999995	5.046082985	5.50854365	5.4786324555	5.3774063640000005	5.0818968295	5.122158423	4.7394637395	5.057760633	5.17409458	4.827886186	4.671784262	4.7960983805
NOX4	4.054813013	4.057877253	4.340200335	3.9783949460000003	4.91615668	7.307298471	6.921859577999999	4.8751421310000005	3.844079807	6.554812561	5.145969786	3.707731796	4.919583814
NOX5	6.543010484	6.392377681	6.27177296	6.54976792	6.025268996	6.185413817000001	6.1881474789999995	5.4089143129999995	5.940985185	6.267810066	5.848769246	6.037247987000001	5.654009498
NPAS1	5.6729755205	5.7591979779999996	6.0268108285	5.8825486950000005	5.794305437	5.423657265499999	5.6564521365000004	5.2237596735	5.289032069999999	5.753598053	5.0073082145	5.357252169500001	5.111009687499999
NPAS2	5.218492452333334	6.266764392	5.879971654666666	6.206171727666667	5.6069667690000005	6.157444359666666	6.727836774333333	5.526218493999999	5.852670057	6.241035183666667	5.350438097333334	5.848231146333333	5.652077971000001
NPAS3	9.725983113	7.307594472999999	5.470129007000001	6.730062117999999	5.249945688	5.917386505	5.890399437	7.5327784620000005	8.284686306000001	5.147274085	7.137369447	8.346227478	7.839508717
NPAT	5.9628105885	5.6790785464999995	5.31705447	6.019013011	5.7889436185	6.097169067	6.3680372720000005	6.893703435	7.0204533495	6.383288090000001	7.361001213500001	6.6835149835	6.780191792
NPC1	8.554142612	8.728520197	8.647676576	8.518242848	8.412969536	9.029730798	8.666893331	8.873094477999999	8.704901827	8.900425324	8.857654375	9.368310281	8.837048428
NPC2	11.349580300000001	12.00404041	12.11282271	12.10002047	12.05356128	11.98535485	11.47998411	10.37128274	11.39448359	10.75203605	10.12877667	11.63564319	10.41225771
NPDC1	10.04064757	9.919219436	10.10152416	9.931922947	10.27601666	9.543660558	9.326774547000001	9.351364102	9.098433963	8.912888922999999	9.235601869	9.181791162	9.297277897
NPEPL1	6.9923024179999995	6.911733711	7.246749015	7.106067348	7.222390406000001	6.864286879	6.890986463	6.661050392999999	6.884465908999999	7.101626897	6.665492273	6.876833585	6.568665576
NPEPPS	8.005907148333334	7.681027551666666	7.13039079	7.086463321333333	7.610553391000001	8.001139867	7.879728616666667	8.529553499	8.578414033666666	8.532931545666669	8.613589988333333	8.464886786000001	8.587701613333333
NPFF	6.3879866025	6.1879370845	6.223104789500001	5.84599917	6.3164466025	6.241566794500001	6.4515514115000006	6.0261604585	5.9309842765	5.5532393335	5.803046821000001	5.829729589499999	5.9952009185
NPFFR1	6.475794327999999	5.978512236	6.087873288	5.957741337000001	6.147377657000001	6.036317645	5.903449948	6.115475896	5.922148772999999	6.004979725	5.848769246	5.876939435	5.781072319
NPHP4	6.3746979385	5.866329893	5.976597366	5.960028423	5.665293928500001	5.5884194325	5.420689318500001	5.622668888	5.555581950500001	5.597678842500001	5.608839301	5.809129970999999	5.697438904
NPIPA1	8.4877198035	8.409791693999999	8.2004174755	8.083413616	8.154176862	8.099342179	8.242714448000001	8.209473061	8.6557795535	8.759555673500001	8.18252666	8.2088883655	8.1319891235
NPIPB15	5.528288385	7.109044733999999	7.08063758	7.061380272	7.692040095	6.830980577999999	7.3571745989999995	6.097982944	6.553425547000001	6.743439498	6.61829278	6.15931168	6.30780161
NPL	4.107879774	4.9030104	4.8002218139999995	5.318965126	5.199218417	5.688426225	4.823959578999999	4.603932358	4.78896439	4.081739957	3.734007283	6.970334809	4.659046663
NPLOC4	8.763646747000001	9.118623254	9.418982085	9.278119797999999	9.366957343	8.574236709	8.219446712	8.081690684	8.103351106	8.437532802	8.148105826	8.24520637	8.139179874
NPM1	11.83018363	10.777978329666666	10.037734844333334	10.421819129	10.958683489999999	11.208524530333335	11.957378409999999	11.805636243333334	11.816853153333334	11.285493698333333	11.610108736666668	11.743513440000001	11.860869260000001
NPM1P22	6.41926911	6.141533611	6.13684727	5.72067364	6.0537983760000005	6.120712496	7.242511185	6.592602228	6.5844592120000005	6.566041461	6.524776856	6.579100372999999	6.709033721
NPM3	6.384386546	6.728179031	8.153357931	6.793278161	8.114186825	7.282150037999999	7.329708431	7.535253176	7.083791651	7.146526477999999	7.185634255	7.120054722999999	7.763757213
NPPA	6.642622335	6.854130445	6.877863057999999	7.061248001	7.234936664	6.575688688	7.331681828	6.311736946	6.692284562	7.08378681	6.4561204860000005	6.357857233	6.587609792
NPR1	6.152837106	7.733949222000001	8.5160932635	8.256619658000002	9.217349397	7.8644867175	7.4305259464999995	6.3031650045	7.3473633435	8.0153408175	6.4373014909999995	7.1493596435	6.3445792885
NPR2	8.534257796	8.4086887825	7.6995576215	8.5116971945	7.2763334975	7.0119846855	7.3728271605	6.924076233499999	6.1854389905	7.0284531585	6.9120436985	6.047125913	7.205990678
NPR3	5.359221968	5.846789406999999	5.1663855675	5.2897775795	6.3477833304999995	6.186301403	5.9073142525	8.943708626	5.6222102245	6.0507397355000005	8.718553301499998	5.705418175	8.927682388000001
NPRL2	7.498849268499999	7.3906001195	7.569854300499999	7.7063399645	7.536917320499999	7.024535183499999	7.1748105735	6.980810143	7.128184152999999	6.9535607155	7.0168691345	7.026248085000001	6.988060207
NPRL3	7.002116572333333	7.283431840666668	7.236089293666667	7.458062525999999	8.102597018333334	6.655343238666667	6.680208428333333	6.302665779333334	6.588970581333334	6.6542464746666665	6.4692216196666665	6.618029742333333	6.288876284333334
NPTN	10.35454717	10.61455137	10.36850159	10.38100956	10.32209253	10.9851508	11.81311144	11.23033539	11.09675399	10.87104545	11.20743797	11.13250727	11.15482622
NPTX1	6.473350068999999	6.044238282999999	5.82726722	6.240902795	5.725088948	5.747225555	6.290370952999999	5.698050288999999	5.742543635	5.835421948	5.87134924	5.716452455	5.569697892000001
NPTX2	6.851035228	8.260957268	6.2990061310000005	7.8222377729999995	6.054717178	7.769729145	6.392484561	6.929431587000001	7.293484728999999	6.194075148	7.4465536420000005	7.614988667	6.949894897
NPTXR	6.572578262	6.794338778	6.759104399	7.089013176	6.522252503000001	6.462954128	6.2956809635	5.328835723	5.8787540395	5.559644952499999	5.6197626055	5.7685793665	5.4352293525
NQO1	7.508363239	8.613283154333333	8.179432651333334	7.4190107450000005	7.303451106333333	7.570799108666667	6.732317878333333	8.891100162666667	7.073851803666666	7.168654123333333	8.347297447	6.9646558973333335	8.890955034000001
NQO2	8.955196384	9.532866703	9.837462682	9.389331255	8.26481051	8.525757959	8.423379254	8.024735052	7.634935945	8.390018626	7.710756009	8.084329712999999	8.157428702999999
NR0B2	5.922620711	5.443590797000001	6.025149293999999	5.614054427	5.823715889	5.599953032	5.956652563	5.671051955	5.329653118	5.6438608189999995	5.44217309	5.752236504	5.457829577
NR1D1	7.002583028666666	7.0546979279999995	7.251709084666667	7.233566946666667	7.607250426	6.695359450999999	6.337849209999999	6.2530504570000005	6.577928322666668	6.583336195000001	6.346617296333334	6.595483515999999	6.270786294333333
NR1D2	7.389634486	5.194128658	4.9348897019999995	5.500340627999999	5.158597283	5.673588215	5.0629963039999994	6.959525049	7.385324002000001	6.865016488999999	6.830666914	7.099409284	6.746685608
NR1H2	7.532029887999999	8.135683923	8.918640168	8.473817182000001	8.828798585	7.769104081	7.792411222999999	6.82043744	7.722228718999999	7.498087687000001	6.607934511	7.458671894	6.80260363
NR1H3	7.378311942000001	8.366964996	8.830732463	8.622816581	8.410025511	8.018547206000001	7.28060525	7.070425976	7.201591821	7.4076477679999995	6.893755817000001	8.195310797000001	7.279989624
NR1I2	6.0664349479999995	6.316315642	6.522344146	6.464709562	6.439238385	6.065970312	6.38476814	5.872469016	5.915089009	6.4917590039999995	6.127734019	6.193794163	6.064011297
NR2C1	6.275682357	5.3464717755	4.377047897	5.16113165	5.132110902999999	5.8323186645	6.753846413	7.296832779	6.782532761000001	6.767642110500001	7.309820318	6.577002887000001	7.251122630999999
NR2C2	5.163230162	4.855561761000001	4.019903685	4.32629933	4.299058365	4.581342922	4.156081522	5.83536973	4.800232887	5.425263387999999	6.312529644	4.925081393999999	5.93452582
NR2F1	8.457055255499998	10.651429605	9.352471829999999	10.0314660945	9.68210041	9.2296977215	10.2158255925	8.2626982315	7.347829828	8.1052614785	8.444106705500001	6.954138458	8.305005625
NR2F2	8.537850099500002	9.54298168825	8.65481911525	9.12739960075	9.8682136915	9.1617854625	9.659257291000001	9.4587340225	8.38422991275	9.5155374065	9.364327959999999	8.305515973	9.512756444
NR2F6	8.2276187805	7.8896612555	8.061510961	8.0799423345	7.431256401000001	7.5746071225	7.420202086	7.742044269	7.917814521	7.7091317445000005	7.6596991965	7.6997639845	7.610935104
NR3C1	6.933168328250001	7.89110927975	7.0407204409999995	7.665165783999999	7.752967925	8.24431757425	9.1925534975	7.44015301625	8.114199144499999	7.09260936425	7.289876883000001	8.25637608925	7.4257722855
NR3C2	5.43368382	6.97948854	6.042876412999999	6.641392024	7.095767857	7.01705069	8.144765855	5.635272112000001	7.883295342	4.885933428	6.176724673	7.909893304	5.449028567
NR4A1	6.901994089333333	7.381429221666667	8.338941102333333	6.818100860666668	7.738356732333334	7.006231437	7.6512140083333335	6.364393704	6.435396152333333	6.795395991666666	6.427311606333333	6.467104313666666	6.180093766666666
NR4A2	6.937921778333333	6.295384224333333	7.142285288666667	5.3375615456666665	7.815350850000001	6.661633829333333	7.023479349	6.859549328666667	6.442687049333333	5.272969833666667	7.482756213999999	5.9940564133333325	6.6568183649999995
NR5A2	5.841648746000001	4.94565227	5.134812847	5.476475702999999	5.139937397	5.873186776	5.809358617999999	5.960289336000001	4.9436431569999995	6.302941046	5.936121021	4.042333489	5.91045181
NR6A1	5.5728607315000005	5.362324040500001	5.7777679840000005	5.491753488500001	5.849784197	5.283326961	5.257117137	5.457729673499999	5.311744866	5.7751039055	5.445586737499999	5.565892506	5.395546986
NRAS	6.429322497999999	6.261093129	5.541279195	5.045378072	5.353002916	7.066483131	6.436057193	6.940342567999999	5.86042866	6.79270464	6.873067842	6.343794244	6.992399807000001
NRBF2	6.111298175	5.368528046000001	5.302907951	5.226920551	4.9651543060000005	6.198628845	6.746472888	6.809015863	6.099618702000001	6.83377024	6.62463168	6.443884647999999	6.687059763
NRBP1	8.500394976	8.530975202	8.921349911	8.794143114	8.701863357	8.076900966	8.351316436	7.664011842000001	7.6023303229999994	7.772082775	7.505608608999999	7.742174387	7.900883117
NRCAM	8.275562597999999	7.0015348820000005	5.216000996	7.168624218	5.429136076	6.36548583	6.730922673999999	7.473110192999999	9.805587648	5.7669913589999995	7.948041514	9.536942875	7.680469388
NRD1	9.113328207	8.20399899	8.084372912000001	8.175578706	8.222076095	8.810063138	8.80721918	8.772651182	8.802301282	8.804928566000001	8.640205446	8.813801227	8.847213285
NRDE2	5.274075147	5.548034037000001	5.522339362	5.705641142999999	5.528554886	5.379737106	5.364089612	5.507294327	5.447726078	5.183649422	5.395485598	5.401883998	5.473759716
NREP	9.8097918135	8.6840825595	7.917518217000001	8.864577973	8.557489019	8.5968621095	9.101456254999999	10.2919287745	7.7334529675	8.358702099	9.554162149	7.543151023	10.518292001
NRF1	6.3381759427499995	6.474933371500001	6.362454252	6.528420312000001	6.58954643525	6.080339078250001	6.231081519	6.0234852285	6.21764240075	5.59924384125	5.9258381815	6.01848916875	5.89998827925
NRG1	6.1229806605	5.59235713	5.9571521999999995	5.7600079545	5.545470648	5.6177970209999994	5.5916315910000005	5.25979871	5.542005662999999	5.8184758535	5.401460526999999	5.4706211074999995	5.237206208
NRG2	7.5231946810000005	6.661862512999999	5.822384588999999	6.96024186	6.638143277999999	5.522590498	4.610823095	6.925757855	5.964483308999999	5.284522337	7.211613374	5.6657409439999995	7.014575149
NRGN	6.814044374	7.014719727999999	7.130162674	7.253902715	8.299389521	7.701102056	6.842993046	6.58436703	5.781540902000001	5.52436411	6.197306632999999	5.798173758	6.605143818999999
NRIP1	8.652706987999998	7.004900624999999	5.4674793180000005	7.4543444015	5.8108677505	7.1844787265	6.598322801	8.833033993	9.0021022845	8.217529792499999	9.100284893	8.996272977499999	8.8175442735
NRIP2	6.396098574	6.5581607260000006	6.656936533	7.276594447999999	7.231253765	6.2693977620000005	6.640342915	5.419149904	5.136938636	5.242185701	5.471132205	4.943892121	4.987436522
NRIP3	6.741838035	6.849975695	6.489149527	6.86076424	5.355795767	6.434432642999999	5.850520815	6.300355511	5.22200197	5.464962636	6.00447948	6.591964432999999	6.315188556
NRL	5.159243267	5.299353877	5.68697643	6.202224352999999	5.62406101	4.948797475	4.693148192	4.744662085	4.859975334	5.108878024	5.19437402	4.8542328260000005	4.87749902
NRN1	5.37011449	8.160779453	8.458623402	6.872694619	8.034328	8.841524024	7.6541581260000005	5.548891737000001	5.248989567	6.2607628570000005	5.185200064	5.481326936	5.471600808
NRP1	7.547277977	7.369033353500001	5.883006121	7.1387130249999995	7.3265079335	7.205840492999999	7.9352478625	8.064195954999999	6.3702872725	6.992070375999999	7.601036626999999	6.512082210999999	8.1379701295
NRP2	4.772760645000001	5.094516875	5.906082398333333	5.268429066333334	5.784752725333334	5.423295363666667	5.508018920333334	4.455780715333334	4.705394145	4.951061795333334	4.638169631	5.000553098666667	4.3729005296666665
NRSN2	7.086439547	7.601223296000001	8.170104642	8.00000375	8.082067247000001	6.981816091000001	7.321533792	6.254367748	6.32718977	6.68173622	5.934900899	6.454111848999999	6.122376119
NRTN	5.68833303	6.95104092	5.808641848	6.633277033	5.342271171	5.030376435	5.1079312869999995	5.078089889	6.423450174	4.555589032	4.830335226	6.416412669	4.652649151
NRXN1	7.472160297	5.842965518	5.984216055	5.676122499	5.614716405	5.787207767999999	5.462462774	6.1969795770000005	5.379322126	5.392299897000001	5.885167367999999	5.064354501	6.292674329
NRXN2	7.80379649	8.7488231085	8.067805392	8.8359753945	8.7114420645	7.3963691165	7.6223894825	7.041199859	6.1730680620000005	6.9935846129999995	7.085224201000001	5.990430270999999	6.7898561915
NRXN3	6.083682517000001	6.6193047775	4.9657293035	6.0679513565	5.5067597605	6.62692273	6.212967774000001	6.5137621595	8.316671880000001	5.954605009	6.250509451000001	7.614347566	6.74410481
NSA2	11.51919379	10.86388053	9.252000769	9.672021194	10.68258767	11.34479095	11.92700995	11.54618361	11.65023481	11.28928219	11.55863701	11.68315538	11.543005599999999
NSD1	6.842307454	6.76623868	6.560168151	6.723543294	6.442097942	6.6343545729999995	6.599320769	6.158103634	6.129254473	6.318591283	5.977974511	6.216534031	6.228443455
NSDHL	7.595400668	7.536625255000001	7.5181260125	7.502125675	7.1520648695	6.818908171	6.6300983245	7.5094344555	6.363438271	6.191061625	7.323558074	6.423282966	7.48803571
NSFL1C	8.363500311666668	9.074932997666666	8.977903809666666	9.118067261999999	9.154504647000001	8.357306082333332	8.195545293	7.579892850333333	8.272933171333333	7.776786873000002	7.166433416666667	8.082415097333334	7.504244693666666
NSG1	7.069314541666667	6.724646726	5.9641870463333335	6.759973052333333	7.732627793	6.405282865666666	5.700912283	5.478321508333333	6.6245068006666665	5.1487327689999995	5.506945146666666	6.422642877	6.026506361
NSL1	8.748467103	8.030653161	7.3655024860000005	7.803986806	7.970686302000001	8.69194496	9.142165161	8.941589384	8.719384418999999	8.12876261	9.217096255	8.583333207	9.047062155
NSMAF	9.276627093	8.716018915	7.638199628	8.44255988	8.117367352999999	8.713405698999999	9.249315886	8.570998897	8.772896608	8.132942116	8.71625492	8.814523051	8.75382419
NSMCE4A	8.6266774485	8.182334363999999	7.872267923000001	7.613606804	7.691938233	8.280185734500002	8.598965049	8.803602067	8.698545099	8.280949707000001	8.516280572	8.5840018775	8.6475666315
NSUN3	7.778961826000001	6.242363494	6.461180833999999	6.249999858	6.771116395	7.159815639	7.367465801	7.2921909	7.37868694	6.942449751	7.3104281229999994	7.456383956	7.257920756
NSUN5	8.649227093	8.715444374	8.6061361525	8.815672208999999	8.47032076	8.050120530000001	7.978766174	8.551264843	8.7517018655	8.362184084	8.424150268	8.552493015	8.646785632
NSUN5P1	8.5608175455	8.1738435365	8.0032653535	8.21005408025	7.99875083425	7.69096817075	7.735237646000001	8.468070511999999	8.575664141	8.21490923925	8.37737702675	8.540383271249999	8.51010618275
NSUN6	6.59344858	4.782186406	4.365344953	4.784334124	4.96967951	4.849535112	6.375887055	5.462821525	6.842009922000001	5.458300611	5.98927314	6.423391852000001	5.572019867000001
NT5C	7.629316394	7.530200296	8.304192353	8.146419567999999	8.13698569	7.307461042999999	7.506458772999999	7.169002133999999	7.403770999	7.293105865	6.864274443999999	7.175382969	7.21121154
NT5C1B-RDH14	8.318446178	8.323582155	7.789778657	7.797408575	7.851766786000001	8.64495473	9.299153555	8.828166683	8.934478778999999	8.288762053	8.855585091	8.771023117	8.751677725
NT5C2	8.212905035	7.406549782999999	7.5285021489999995	7.607625732000001	7.185436139	8.413309724	8.390630594	8.375750847	9.098952831	8.980220908	8.786400114	9.108370419	8.452124881
NT5DC2	9.588189592	9.955578218	8.767397077	10.27559465	9.106804832	8.529069505	9.389830576	8.214226438999999	6.982721195	7.309049309	7.880221338999999	6.96419224	8.349226004
NT5DC3	8.099488285	6.47528675	6.593728166	6.484576592000001	6.249203846	6.715632643999999	6.845155108999999	6.504459679	6.670513322000001	6.548359529	6.714043011	6.546809007	6.527100995
NT5E	8.111607916	7.404707524	7.448216779	7.849828995	7.255155534	8.476625959	9.293393605	8.097327691	9.098865655	8.821459746	8.274500752	9.475257224	8.001553286
NT5M	6.561828339	6.2359143679999995	6.581295387999999	6.448869834	6.656638527999999	5.699614422000001	6.098185194	5.660785107000001	5.586164048	6.0295005129999995	6.040262492999999	5.738669111	5.896069652
NTAN1	7.920463212	8.810546244000001	8.9974051525	8.1215323975	8.49091796	8.717768089	8.70529814	8.131131958	7.7984706589999995	8.5948113005	8.377188159	8.12971326	8.2068372805
NTF3	5.631844215	6.531584167999999	6.957525157	6.21906161	8.351374019	5.923814253	6.049255549	5.335155688	6.166247202999999	5.723251595	5.535191236	6.238402459	5.412996902000001
NTHL1	7.617268847999999	8.235429379	8.297555051	8.650739847999999	8.129013722	7.31742131	7.523680251	7.293964452999999	7.03264421	6.4747143970000005	6.900800157000001	7.174416654	7.171284836
NTRK3	6.015785633857143	6.453206451714285	5.3769976651428575	6.3297653832857135	5.500546640571429	6.047021538000001	6.959933882714286	7.334209183285714	4.760292154	5.350155624857144	7.581717962285714	4.903518984428572	7.294796607571429
NTSR1	5.922070892000001	5.352361855	6.054121631	5.750546377	6.0350436510000005	5.420642453999999	5.71345722	5.043551583	5.370206254	5.619701984	5.437300811	5.577950512999999	5.21696284
NUAK1	7.299893471	8.982535375	8.041134119	8.604785454	8.994982249	9.100889313	9.569084332000001	6.993776525	7.200478132000001	8.014587745	7.355397902000001	6.918320883	7.16246937
NUBP1	7.843199652000001	8.247484497	8.169526176	8.054707071000001	8.206425547	7.585915637	7.290528365	7.397865513999999	7.236224888	7.32848743	6.920714514	7.575070346	7.345233385
NUBP2	7.979319694	8.021867979	8.129582102999999	8.37873824	8.477446918	7.612061864	7.523420107000001	7.412797012	7.386941837	7.855678039	7.767615586	7.4110308289999995	7.741881315
NUBPL	5.338655826	4.990335634	5.3557805169999995	5.232379795	5.171629232	5.156583185	5.686346202	5.9896451520000005	5.711523307999999	4.668977068999999	6.073405419	5.45202452	5.931178717000001
NUCB1	8.150100381	8.6463681205	9.316335982999998	9.1249896915	9.6906923485	8.002255492	8.2796901835	7.1017707965	7.328854269	7.784246636500001	6.8079486285	7.441393635000001	7.11797239
NUCB2	7.99589338	7.326347403	6.626255587999999	7.45643603	7.230153661	8.019156918	8.970022475	9.161993608	8.681367788	9.328995891	9.443953709	9.01554401	9.139423626000001
NUCKS1	8.065979428999999	7.6052250675	7.536098251	7.4301116060000005	7.3769442575	8.1112147815	8.551663108	8.8816092875	8.390465987	8.275079377499999	9.084098164	8.3649795	8.782791443499999
NUDC	9.9583584915	9.966870031500001	10.101483040000002	9.9673476265	9.7725969235	9.4488127085	9.443516790499999	9.4616954705	9.492375399	9.3538778815	9.06965645	9.193712108500002	9.3967815275
NUDCD3	9.006140834	9.483477349	9.597819545	9.716152382999999	9.867350106	8.862569323999999	9.046674687000001	8.330664512	8.700313124	8.477549162999999	8.626850353	8.605141581	8.444239106
NUDT1	7.709423224	7.286210734	7.897074118	7.626837061	7.386488622999999	6.96844491	6.725086306000001	7.193264475	6.087621357000001	6.468811575	6.99080555	6.238964041	7.16833984
NUDT11	6.537662136000001	6.0520805520000005	5.365403662	5.500422884	5.90813799	6.059962147	6.9879352610000005	6.595600072000001	4.262079122	6.141417736	6.620166274	4.526057033	6.6863400770000005
NUDT13	5.2698056719999995	4.5016621489999995	4.416288218	4.5066964369999996	4.88486157	4.848573181	5.1630117769999995	6.0776688629999995	5.418442434	4.984482605	5.88398062	5.674799253	6.302687528
NUDT15	9.1052993	8.224181511	7.1429734179999995	7.605086438	7.210064054	8.202148607	8.046623098	9.485397034	9.095262571000001	8.773217634	9.745844578	8.838829111	9.582325905
